物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
11040016,青尖椒,,斤,,25.00,3.00,22.00,3.329,10.02,73.48
11040017,红尖椒,,斤,,2.00,2.00, ,5.500,11.00, 
11050002,莴笋头,,斤,,4.00, ,4.00,2.500, ,10.00
11050005,芦笋,,斤,,65.50,6.00,59.50,33.500,201.66,"1,999.84"
11060001,干水菜心,,斤,,83.00,6.00,77.00,5.533,33.18,425.82
11060004,干水通菜,,斤,,18.00, ,18.00,5.250, ,93.00
11060012,白菜苗,,斤,,82.00,5.00,77.00,3.000,15.00,231.00
11060014,干水小塘菜,,斤,,42.00,5.00,37.00,2.344,11.69,86.51
11060015,干水奶白菜,,斤,,22.00, ,22.00,2.875, ,73.00
11060016,干水西生菜,,斤,,4.50, ,4.50,3.500, ,15.75
11060023,荞菜,,斤,,61.00,5.00,56.00,6.500,32.50,364.00
11060027,韭菜,,斤,,2.00,3.00,-1.00,3.000,9.00,-3.00
11060030,大豆芽,,斤,,32.00,3.00,29.00,2.500,7.50,72.50
11060038,鲜白果肉,,斤,,1.50,1.00,0.50,7.000,7.00,3.50
11060039,西芹,,斤,,55.80,7.00,48.80,2.800,19.60,136.64
11060040,香芹,,斤,,8.00,2.00,6.00,3.750,7.37,22.13
11060041,元茜,,斤,,22.50,0.50,22.00,4.034,2.03,89.47
11060042,番茜,,斤,,3.00, ,3.00,22.000, ,66.00
11060044,西兰花,,斤,,9.00,3.00,6.00,3.625,11.00,22.00
11060048,枸杞,,斤,,160.00,6.00,154.00,4.500,27.00,693.00
11060058,番茄,,斤,,51.00,6.00,45.00,3.800,22.80,171.00
11060060,莲藕,,斤,,28.50,3.00,25.50,3.500,10.50,89.25
11060061,沙葛,,斤,,10.00, ,10.00,2.000, ,20.00
11060062,粉葛,,斤,,37.00,8.00,29.00,4.000,32.00,116.00
11060065,红洋葱,,斤,,54.00,5.00,49.00,2.200,11.00,107.80
11060066,干葱头,,斤,,57.00,3.00,54.00,5.000,15.00,270.00
11060067,京葱,,斤,,63.00,5.00,58.00,4.133,20.83,241.57
11060069,蒜肉,,斤,,9.00,6.00,3.00,6.000,36.00,18.00
11060075,红萝卜,,斤,,62.00,5.00,57.00,2.500,12.50,142.50
11060076,白萝卜,,斤,,71.50,8.00,63.50,1.600,12.80,101.60
11060083,干水皇帝菜,,斤,,278.60,4.00,274.60,5.466,21.85,"1,500.15"
11060095,芥菜心,,斤,,15.00,10.00,5.00,5.000,50.00,25.00
11060096,紫苏叶,,斤,,1.50,0.50,1.00,6.000,3.00,6.00
11060098,高脚菜心,,斤,,221.00, ,221.00,4.000, ,904.90
11060104,黄心番薯,,斤,,3.00, ,3.00,2.500, ,7.50
11060108,西柠,,斤,,2.30, ,2.30,12.000, ,27.60
11060111,九牙生菜,,斤,,29.00,1.50,27.50,8.000,12.00,220.00
11060123,玉米条,,斤,,6.00,3.00,3.00,3.500,10.50,10.50
11060124,百合皇,,斤,,7.00,3.00,4.00,45.000,135.00,180.00
11060129,泰国芫西,,斤,,16.00, ,16.00,18.000, ,288.00
11060130,洛神花,,斤,,3.60,2.10,1.50,86.667,185.50,132.50
11060137,意大利黑醋,,支,,1.50,1.00,0.50,28.000,28.00,14.00
11060138,素鲍鱼,,只,,20.00, ,20.00,8.000, ,160.00
11060140,紫淮山,,斤,,16.00,6.00,10.00,7.225,43.16,71.94
11060141,牛黄,,克,,13.00,7.00,6.00,250.000,"1,750.00","1,500.00"
11060142,猴枣散,,克,,42.00,41.00,1.00,350.000,"14,350.00",350.00
11060151,黑金蒜,,只,,42.00,26.00,16.00,7.500,185.71,114.29
11060153,落地球,,斤,,32.80, ,32.80,21.000, ,688.80
11060154,手指萝卜,,斤,,29.00,4.00,25.00,9.000,36.00,225.00
11060164,烧烤酱,,瓶,,1.80,1.00,0.80,18.000,18.00,14.40
11060167,油条,,条,,20.00,10.00,10.00,1.600,16.00,16.00
11060171,乐昌芋头,,斤,,61.00,18.00,43.00,5.500,99.00,236.50
11060174,九层塔,,斤,,6.00,1.00,5.00,20.000,20.00,100.00
11060177,泡菜,,包,,1.50,1.00,0.50,25.000,25.00,12.50
11060179,百里香,,斤,,1.00,0.30,0.70,55.000,16.50,38.50
11060184,奶油生菜,,斤,,32.50,1.50,31.00,8.500,12.75,263.50
11060190,地皮菜,,斤,,5.00,5.00, ,180.000,900.00, 
11060197,精选蒜肉,,斤,,108.00, ,108.00,6.000, ,648.00
11060201,精选手工蒜肉,,斤,,63.00, ,63.00,8.000, ,504.00
11060205,芥兰苗,,斤,,52.00,6.00,46.00,5.409,32.08,245.92
11060211,精选本地干葱,,斤,,56.00,3.00,53.00,14.000,42.00,742.00
11060221,红菜心,,斤,,36.00, ,36.00,4.000, ,144.00
11060229,吕田大芥菜,,斤,,35.00, ,35.00,4.000, ,140.00
11060231,干水豆苗,,斤,,6.00, ,6.00,16.500, ,99.00
11060233,意大利生菜,,斤,,92.00, ,92.00,2.980, ,271.00
11060235,鲜牛磅,,斤,,13.00,2.50,10.50,5.500,13.75,57.75
11060251,芝麻菜,,斤,,56.00,3.00,53.00,20.000,60.00,"1,060.00"
11060254,艾叶,,斤,,12.00,4.00,8.00,5.000,20.00,40.00
11060257,红头生菜,,斤,,32.00, ,32.00,12.000, ,384.00
11060262,鲜玛卡,,包,,4.00,1.00,3.00,80.000,80.00,240.00
11060265,奶白菜苗,,斤,,65.00, ,65.00,5.478, ,354.50
11060277,刁草,,斤,,2.00,0.80,1.20,80.000,64.00,96.00
11060280,去头通菜,,斤,,85.00, ,85.00,5.500, ,467.50
11070001,粟子肉,,斤,,20.00,10.00,10.00,13.500,135.00,135.00
11070002,鲜茨实,,包,,20.00,5.00,15.00,4.000,20.00,60.00
11070003,青橄榄,44粒,斤,,3.20,1.10,2.10,22.000,24.20,46.20
11070005,鲜人参,,斤,,8.50, ,8.50,181.250, ,"1,561.50"
11070007,榄角,,斤,,0.50,1.10,-0.60,7.000,7.70,-4.20
11070012,马蹄肉,,斤,,8.00,3.00,5.00,5.500,16.50,27.50
11070013,沙姜,,斤,,10.00,2.00,8.00,8.000,16.00,64.00
11070015,肉姜,,斤,,114.00,7.00,107.00,6.867,48.57,742.43
11070017,红葱头,,斤,,7.00, ,7.00,4.500, ,31.50
11070022,香茅,,斤,,1.50,0.50,1.00,4.500,2.25,4.50
11070024,鲜土茯苓,,斤,,3.00,1.00,2.00,10.000,10.00,20.00
11070025,鲜淮山,,斤,,19.00,15.00,4.00,5.000,79.34,21.16
11070042,独子蒜,,斤,,8.00,2.00,6.00,11.000,22.00,66.00
11070048,五叶神,,斤,,1.00,0.50,0.50,10.000,5.00,5.00
11070057,大叶,,合,,1.00, ,1.00,7.000, ,7.00
11070077,红葱肉,,斤,,166.50, ,166.50,4.521, ,754.20
11070081,广西老淮山,,斤,,71.00, ,71.00,6.000, ,426.00
11070083,拜神蔬菜,,盆,,1.00, ,1.00,8.000, ,8.00
,蔬菜,,,,,,,,"20,766.26","29,893.88"
11060186,冠益烧烤酱,227G,支,,10.00,8.00,2.00,6.833,54.66,13.67
12030019,长城干红,750ml,支,,6.00,1.00,5.00,24.000,24.00,120.00
12030020,旧二锅头,500ml,支,,1.00, ,1.00,8.000, ,8.00
12030024,头曲,,支,,2.00,2.00, ,4.000,8.00, 
