物资编码,品名,规格,单位,批次,帐存数量,实存数量,实耗数量,单价,实存金额,实耗金额
15040081,李锦记虾酱,227克,瓶,,8.50,3.00,5.50,21.000,63.00,115.50
15040086,澳门虾膏,,块,,3.00,2.00,1.00,15.000,30.00,15.00
15040087,丘比原味沙拉酱,,支,,5.00, ,5.00,32.000, ,160.00
15040089,地门玉米粒,420g,罐,,18.00,3.00,15.00,6.000,18.00,90.00
15040106,东莞黄豆酱,2.8KG,罐,,1.00, ,1.00,48.000, ,48.00
15040107,红泡椒,,罐,,7.00,4.00,3.00,12.000,48.00,36.00
15040112,林和记姜汁,,支,,3.00,3.00, ,5.000,15.00, 
15040118,黑松露酱,,瓶,,1.00, ,1.00,487.600, ,487.60
15040119,家乐干锅酱,800G,瓶,,1.00,1.00, ,48.000,48.00, 
15040123,樱花虾酱,,斤,,23.00,3.20,19.80,150.000,480.00,"2,970.00"
15040124,XO酱,,斤,,18.00,22.00,-4.00,100.000,"2,200.00",-400.00
15040135,昆布酱油,,支,,1.50, ,1.50,42.600, ,63.90
15040139,草莓酱,,瓶,,2.00, ,2.00,16.500, ,33.00
15040146,芥末籽酱,,支,,2.00,2.00, ,17.000,34.00, 
15050001,致美斋大红浙醋,,瓶,,1.00,1.00, ,4.500,4.50, 
15050004,柠檬醋,1.8升,瓶,,0.40,0.40, ,95.000,38.00, 
15050005,白菊醋,,瓶,,0.20,0.20, ,40.000,8.00, 
15050012,柚子醋,,瓶,,4.00,2.00,2.00,114.800,229.60,229.60
15050016,宁化府陈醋,330ml,支,,19.00,4.00,15.00,10.750,43.00,161.25
15050019,宝鼎上海白醋,,支,,18.00,1.00,17.00,3.200,3.20,54.40
15060003,美极鲜,800毫升,瓶,,9.00,2.00,7.00,35.500,71.00,248.50
15060010,李锦记旧装蚝油,510克,瓶,,14.00,6.00,8.00,30.333,178.07,237.43
15060016,泰国鱼露,725毫升,瓶,,3.00,1.50,1.50,8.000,12.00,12.00
15060018,陈村枧水,4000ml,瓶,,0.70,0.50,0.20,12.000,6.00,2.40
15060022,保卫尔牛肉汁,375ml,瓶,,2.00,1.50,0.50,48.000,72.00,24.00
